label,collection_date,country,admin1,admin2,city.town.municipality,latitude,longitude,location_used,location
PV317736|A/Snow_Goose/BC/FAV-0053-3-2022/2022|H5N1|Canada-BC|2022-11-06|wild_avian|B3.2,2022-11-06,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV305720|A/Canada_Goose/BC/FAV-0053-5-2022/2022|H5N1|Canada-BC|2022-11-09|wild_avian|B3.2,2022-11-09,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV301848|A/American_Crow/BC/FAV-0053-6-2022/2022|H5N1|Canada-BC|2022-11-23|wild_avian|B3.2,2022-11-23,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV316408|A/Red-Tailed_Hawk/BC/FAV-0154-12-2023/2022|H5N1|Canada-BC|2022-12-19|wild_avian|B3.2,2022-12-19,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV319560|A/Trumpeter_Swan/BC/FAV-0154-13-2023/2022|H5N1|Canada-BC|2022-11-26|wild_avian|B3.2,2022-11-26,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV301856|A/American_Crow/BC/FAV-0154-9-2023/2022|H5N1|Canada-BC|2022-11-24|wild_avian|B3.2,2022-11-24,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV319168|A/Striped_Skunk/BC/FAV-0173-1-2023/2023|H5N1|Canada-BC|2023-03-27|other_mammal|B3.2,2023-03-27,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV308984|A/Coopers_Hawk/BC/FAV-0256-10-2023/2023|H5N1|Canada-BC|2023-07-24|wild_avian|B3.2,2023-07-24,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV303304|A/American_White_Pelican/BC/FAV-0585-3-2022/2022|H5N1|Canada-BC|2022-05-27|wild_avian|B3.2,2022-05-27,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV309608|A/Domestic_bird/BC/FAV-0772-1-2022/2022|H5N1|Canada-BC|2022-06-16|domestic_avian|B3.2,2022-06-16,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV309680|A/Domestic_bird/BC/FAV-1128-2022/2022|H5N1|Canada-BC|2022-10-11|domestic_avian|B3.2,2022-10-11,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV309696|A/Domestic_bird/BC/FAV-1443-1-2022/2022|H5N1|Canada-BC|2022-11-15|domestic_avian|B3.2,2022-11-15,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV320712|A/Turkey/BC/FAV-1456-2-2022/2022|H5N1|Canada-BC|2022-11-17|domestic_avian|B3.2,2022-11-17,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV323536|A/chicken/BC/FAV-1541-1-2022/2022|H5N1|Canada-BC|2022-11-25|domestic_avian|B3.2,2022-11-25,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV320816|A/Turkey/BC/FAV-1613-2-2022/2022|H5N1|Canada-BC|2022-12-05|domestic_avian|B3.2,2022-12-05,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV304776|A/Broiler_Breeders_chicken/BC/FAV-1616-2-2022/2022|H5N1|Canada-BC|2022-12-05|domestic_avian|B3.2,2022-12-05,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV314256|A/Layer_chicken/BC/FAV-1623-1-2022/2022|H5N1|Canada-BC|2022-12-06|domestic_avian|B3.2,2022-12-06,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV301251|A/chicken/BC/FAV-1685-2-2022/2022|H5N1|Canada-BC|2022-12-28|domestic_avian|B3.2,2022-12-28,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV303632|A/Bald_Eagle/BC/OTH-0021-1-2023/2022|H5N1|Canada-BC|2022-11-12|wild_avian|B3.2,2022-11-12,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV301880|A/American_Crow/BC/OTH-0021-2-2023/2022|H5N1|Canada-BC|2022-12-16|wild_avian|B3.2,2022-12-16,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
EPI_ISL_18665595|A/Cooper_s_Hawk/BC/AIVPHL-1125/2023|H5N1|Canada-BC|2023-05-23|wild_avian|B3.2,2023-05-23,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
EPI_ISL_18665611|A/Barred_Owl/BC/AIVPHL-1238/2023|H5N1|Canada-BC|2023-07-24|wild_avian|B3.2,2023-07-24,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
EPI_ISL_19303642|A/Hooded_Merganser/BC/AIVPHL-2033/2024|H5N1|Canada-BC|2024-02-16|wild_avian|B3.2,2024-02-16,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
EPI_ISL_17051416|A/american_crow/BC/AIVPHL-264/2022|H5N1|Canada-BC|2022-10-24|wild_avian|B3.2,2022-10-24,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
EPI_ISL_18665510|A/Dunlin/BC/AIVPHL-940/2023|H5N1|Canada-BC|2023-02-06|wild_avian|B3.2,2023-02-06,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV322704|A/chicken/BC/FAV-0011-1-2023/2023|H5N1|Canada-BC|2023-01-03|domestic_avian|B3.2,2023-01-03,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV301816|A/American_Crow/BC/FAV-0053-22-2022/2022|H5N1|Canada-BC|2022-12-02|wild_avian|B3.2,2022-12-02,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV319152|A/Striped_Skunk/BC/FAV-0091-1-2023/2023|H5N1|Canada-BC|2023-02-16|other_mammal|B3.2,2023-02-16,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV315624|A/Peregrine_Falcon/BC/FAV-0256-2-2023/2023|H5N1|Canada-BC|2023-06-05|wild_avian|B3.2,2023-06-05,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV306016|A/Canada_Goose/BC/OTH-0021-10-2023/2022|H5N1|Canada-BC|2022-10-12|wild_avian|B3.2,2022-10-12,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV301896|A/American_Crow/BC/OTH-0021-7-2023/2022|H5N1|Canada-BC|2022-12-01|wild_avian|B3.2,2022-12-01,Canada,BC,Unknown,,NA,NA,,Canada_BC_Unknown
PV301952|A/American_Crow/MB/FAV-0364-9-2022/2022|H5N1|Canada-MB|2022-04-22|wild_avian|B3.2,2022-04-22,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV301968|A/American_Crow/MB/FAV-0415-15-2022/2022|H5N1|Canada-MB|2022-05-04|wild_avian|B3.2,2022-05-04,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV319704|A/Turkey_Vulture/MB/FAV-0415-5-2022/2022|H5N1|Canada-MB|2022-04-27|wild_avian|B3.2,2022-04-27,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV301976|A/American_Crow/MB/FAV-0469-13-2022/2022|H5N1|Canada-MB|2022-05-04|wild_avian|B3.2,2022-05-04,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV301984|A/American_Crow/MB/FAV-0469-14-2022/2022|H5N1|Canada-MB|2022-05-06|wild_avian|B3.2,2022-05-06,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV319720|A/Turkey_Vulture/MB/FAV-0469-3-2022/2022|H5N1|Canada-MB|2022-05-09|wild_avian|B3.2,2022-05-09,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV309736|A/Domestic_bird/MB/FAV-0716-5-2022/2022|H5N1|Canada-MB|2022-06-15|domestic_avian|B3.2,2022-06-15,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV321880|A/Western_Grebe/MB/FAV-0846-2-2022/2022|H5N1|Canada-MB|2022-07-04|wild_avian|B3.2,2022-07-04,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV321888|A/Western_Grebe/MB/FAV-0846-3-2022/2022|H5N1|Canada-MB|2022-07-04|wild_avian|B3.2,2022-07-04,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV309744|A/Domestic_bird/MB/FAV-0929-1-2022/2022|H5N1|Canada-MB|2022-09-13|domestic_avian|B3.2,2022-09-13,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV320960|A/Turkey/MB/FAV-0994-2-2022/2022|H5N1|Canada-MB|2022-09-29|domestic_avian|B3.2,2022-09-29,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV324056|A/chicken/MB/FAV-1061-1-2022/2022|H5N1|Canada-MB|2022-10-05|domestic_avian|B3.2,2022-10-05,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV317784|A/Snow_Goose/MB/FAV-0227-3-2022/2022|H5N1|Canada-MB|2022-04-08|wild_avian|B3.2,2022-04-08,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV317808|A/Snow_Goose/MB/FAV-0258-2-2023/2023|H5N1|Canada-MB|2023-05-02|wild_avian|B3.2,2023-05-02,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV302000|A/American_Crow/MB/FAV-0687-5-2022/2022|H5N1|Canada-MB|2022-05-21|wild_avian|B3.2,2022-05-21,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV303336|A/American_White_Pelican/MB/FAV-0798-3-2022/2022|H5N1|Canada-MB|2022-06-08|wild_avian|B3.2,2022-06-08,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
EPI_ISL_16003253|A/Red_Fox/MB/FAV-370-01/2022|H5N1|Canada-MB|2022-04-07|other_mammal|B3.2,2022-04-07,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV303768|A/Bald_Eagle/MB/OTH-0142-1-2022/2022|H5N1|Canada-MB|2022-10-12|wild_avian|B3.2,2022-10-12,Canada,MB,Unknown,,NA,NA,,Canada_MB_Unknown
PV301592|A/American_Black_Duck/NB/FAV-1206-8-2022/2022|H5N1|Canada-NB|2022-09-27|wild_avian|B3.2,2022-09-27,Canada,NB,Unknown,,NA,NA,,Canada_NB_Unknown
PV324088|A/chicken/NB/FAV-0013-2023/2023|H5N1|Canada-NB|2023-01-10|domestic_avian|B3.2,2023-01-10,Canada,NB,Unknown,,NA,NA,,Canada_NB_Unknown
PV306320|A/Canada_Goose/NS/FAV-0088-4-2023/2023|H5N1|Canada-NS|2023-02-19|wild_avian|B3.2,2023-02-19,Canada,NS,Unknown,,NA,NA,,Canada_NS_Unknown
PV302152|A/American_Crow/NS/FAV-0122-1-2023/2023|H5N1|Canada-NS|2023-03-21|wild_avian|B3.2,2023-03-21,Canada,NS,Unknown,,NA,NA,,Canada_NS_Unknown
PV313224|A/Great_Horned_Owl/ON/FAV-0002-2-2022/2022|H5N1|Canada-ON|2022-12-10|wild_avian|B3.2,2022-12-10,Canada,ON,Unknown,,NA,NA,,Canada_ON_Unknown
PV302336|A/American_Crow/ON/FAV-0149-2-2023/2023|H5N1|Canada-ON|2023-03-24|wild_avian|B3.2,2023-03-24,Canada,ON,Unknown,,NA,NA,,Canada_ON_Unknown
PV317880|A/Snow_Goose/ON/FAV-1652-2-2022/2022|H5N1|Canada-ON|2022-12-23|wild_avian|B3.2,2022-12-23,Canada,ON,Unknown,,NA,NA,,Canada_ON_Unknown
PV319672|A/Tundra_Swan/ON/FAV-1653-1-2022/2022|H5N1|Canada-ON|2022-11-30|wild_avian|B3.2,2022-11-30,Canada,ON,Unknown,,NA,NA,,Canada_ON_Unknown
PV317904|A/Snow_Goose/ON/FAV-1653-4-2022/2022|H5N1|Canada-ON|2022-11-30|wild_avian|B3.2,2022-11-30,Canada,ON,Unknown,,NA,NA,,Canada_ON_Unknown
PV302264|A/American_Crow/ON/FAV-0118-1-2023/2023|H5N1|Canada-ON|2023-03-11|wild_avian|B3.2,2023-03-11,Canada,ON,Unknown,,NA,NA,,Canada_ON_Unknown
PV303360|A/American_White_Pelican/ON/FAV-0803-1-2022/2022|H5N1|Canada-ON|2022-05-16|wild_avian|B3.2,2022-05-16,Canada,ON,Unknown,,NA,NA,,Canada_ON_Unknown
PV303368|A/American_White_Pelican/ON/FAV-0803-2-2022/2022|H5N1|Canada-ON|2022-06-08|wild_avian|B3.2,2022-06-08,Canada,ON,Unknown,,NA,NA,,Canada_ON_Unknown
PV315664|A/Peregrine_Falcon/ON/FAV-0853-3-2022/2022|H5N1|Canada-ON|2022-06-12|wild_avian|B3.2,2022-06-12,Canada,ON,Unknown,,NA,NA,,Canada_ON_Unknown
PV303384|A/American_White_Pelican/ON/FAV-0867-2-2022/2022|H5N1|Canada-ON|2022-07-07|wild_avian|B3.2,2022-07-07,Canada,ON,Unknown,,NA,NA,,Canada_ON_Unknown
PV302416|A/American_Crow/ON/FAV-1440-3-2022/2022|H5N1|Canada-ON|2022-10-30|wild_avian|B3.2,2022-10-30,Canada,ON,Unknown,,NA,NA,,Canada_ON_Unknown
PV302424|A/American_Crow/ON/FAV-1611-1-2022/2022|H5N1|Canada-ON|2022-11-27|wild_avian|B3.2,2022-11-27,Canada,ON,Unknown,,NA,NA,,Canada_ON_Unknown
PV317872|A/Snow_Goose/ON/FAV-1652-1-2022/2022|H5N1|Canada-ON|2022-12-22|wild_avian|B3.2,2022-12-22,Canada,ON,Unknown,,NA,NA,,Canada_ON_Unknown
PV317888|A/Snow_Goose/ON/FAV-1652-5-2022/2022|H5N1|Canada-ON|2022-12-26|wild_avian|B3.2,2022-12-26,Canada,ON,Unknown,,NA,NA,,Canada_ON_Unknown
PV317896|A/Snow_Goose/ON/FAV-1653-3-2022/2022|H5N1|Canada-ON|2022-11-29|wild_avian|B3.2,2022-11-29,Canada,ON,Unknown,,NA,NA,,Canada_ON_Unknown
PV307248|A/Canada_Goose/PE/FAV-0008-1-2022/2022|H5N1|Canada-PE|2022-12-21|wild_avian|B3.2,2022-12-21,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV302480|A/American_Crow/PE/FAV-0035-1-2023/2023|H5N1|Canada-PE|2023-01-09|wild_avian|B3.2,2023-01-09,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV301068|A/American_Crow/PE/FAV-0035-2-2023/2023|H5N1|Canada-PE|2023-01-10|wild_avian|B3.2,2023-01-10,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV314000|A/Herring_Gull/PE/FAV-0058-2-2023/2023|H5N1|Canada-PE|2023-01-21|wild_avian|B3.2,2023-01-21,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV302520|A/American_Crow/PE/FAV-0068-4-2023/2023|H5N1|Canada-PE|2023-01-31|wild_avian|B3.2,2023-01-31,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV302528|A/American_Crow/PE/FAV-0068-5-2023/2023|H5N1|Canada-PE|2023-01-31|wild_avian|B3.2,2023-01-31,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV302536|A/American_Crow/PE/FAV-0068-6-2023/2023|H5N1|Canada-PE|2023-01-31|wild_avian|B3.2,2023-01-31,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV302560|A/American_Crow/PE/FAV-0086-1-2023/2023|H5N1|Canada-PE|2023-02-17|wild_avian|B3.2,2023-02-17,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV319248|A/Striped_Skunk/PE/FAV-0089-1-2023/2023|H5N1|Canada-PE|2023-02-25|other_mammal|B3.2,2023-02-25,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV307384|A/Canada_Goose/PE/FAV-0096-3-2023/2023|H5N1|Canada-PE|2023-02-27|wild_avian|B3.2,2023-02-27,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV307392|A/Canada_Goose/PE/FAV-0096-6-2023/2023|H5N1|Canada-PE|2023-02-23|wild_avian|B3.2,2023-02-23,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV302640|A/American_Crow/PE/FAV-0121-1-2023/2023|H5N1|Canada-PE|2023-03-22|wild_avian|B3.2,2023-03-22,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV319272|A/Striped_Skunk/PE/FAV-0123-1-2023/2023|H5N1|Canada-PE|2023-03-21|other_mammal|B3.2,2023-03-21,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV319312|A/Striped_Skunk/PE/FAV-0179-1-2023/2023|H5N1|Canada-PE|2023-04-21|other_mammal|B3.2,2023-04-21,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV302464|A/American_Crow/PE/FAV-0019-5-2022/2022|H5N1|Canada-PE|2022-12-28|wild_avian|B3.2,2022-12-28,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV302488|A/American_Crow/PE/FAV-0035-3-2023/2023|H5N1|Canada-PE|2023-01-10|wild_avian|B3.2,2023-01-10,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV319320|A/Striped_Skunk/PE/FAV-1642-1-2022/2022|H5N1|Canada-PE|2022-11-15|other_mammal|B3.2,2022-11-15,Canada,PE,Unknown,,NA,NA,,Canada_PE_Unknown
PV317936|A/Snow_Goose/QC/FAV-0017-3-2023/2022|H5N1|Canada-QC|2022-11-29|wild_avian|B3.2,2022-11-29,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV301433|A/Snow_Goose/QC/FAV-0018-8-2022/2022|H5N1|Canada-QC|2022-11-17|wild_avian|B3.2,2022-11-17,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV317976|A/Snow_Goose/QC/FAV-0033-5-2023/2022|H5N1|Canada-QC|2022-12-02|wild_avian|B3.2,2022-12-02,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV307424|A/Canada_Goose/QC/FAV-0033-8-2023/2022|H5N1|Canada-QC|2022-12-08|wild_avian|B3.2,2022-12-08,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV318000|A/Snow_Goose/QC/FAV-0050-2-2022/2022|H5N1|Canada-QC|2022-12-02|wild_avian|B3.2,2022-12-02,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV301315|A/Duck/QC/FAV-0051-1-2023/2023|H5N1|Canada-QC|2023-02-01|domestic_avian|B3.2,2023-02-01,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV307456|A/Canada_Goose/QC/FAV-0061-1-2022/2022|H5N1|Canada-QC|2022-12-05|wild_avian|B3.2,2022-12-05,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV316792|A/Red-Tailed_Hawk/QC/FAV-0076-3-2022/2022|H5N1|Canada-QC|2022-12-26|wild_avian|B3.2,2022-12-26,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV316800|A/Red-Tailed_Hawk/QC/FAV-0076-4-2022/2022|H5N1|Canada-QC|2022-12-06|wild_avian|B3.2,2022-12-06,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV316200|A/Red_Fox/QC/FAV-0099-2-2024/2023|H5N1|Canada-QC|2023-04-24|other_mammal|B3.2,2023-04-24,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV311768|A/Duck/QC/FAV-0139-2-2023/2023|H5N1|Canada-QC|2023-04-12|domestic_avian|B3.2,2023-04-12,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV321400|A/Turkey/QC/FAV-0168-3A-2023/2023|H5N1|Canada-QC|2023-04-21|domestic_avian|B3.2,2023-04-21,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV304152|A/Barred_Owl/QC/FAV-0248-1-2023/2023|H5N1|Canada-QC|2023-04-04|wild_avian|B3.2,2023-04-04,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV318152|A/Snow_Goose/QC/FAV-1493-1-2022/2022|H5N1|Canada-QC|2022-11-02|wild_avian|B3.2,2022-11-02,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV310576|A/Domestic_bird/QC/FAV-1625-1-2022/2022|H5N1|Canada-QC|2022-12-07|domestic_avian|B3.2,2022-12-07,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV302968|A/American_Crow/QC/FAV-1627-4-2022/2022|H5N1|Canada-QC|2022-11-14|wild_avian|B3.2,2022-11-14,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV318160|A/Snow_Goose/QC/FAV-1628-1-2022/2022|H5N1|Canada-QC|2022-11-22|wild_avian|B3.2,2022-11-22,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV318184|A/Snow_Goose/QC/FAV-1628-12-2022/2022|H5N1|Canada-QC|2022-11-22|wild_avian|B3.2,2022-11-22,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV318200|A/Snow_Goose/QC/FAV-1628-15-2022/2022|H5N1|Canada-QC|2022-11-22|wild_avian|B3.2,2022-11-22,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV318224|A/Snow_Goose/QC/FAV-1628-2-2022/2022|H5N1|Canada-QC|2022-11-22|wild_avian|B3.2,2022-11-22,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV318240|A/Snow_Goose/QC/FAV-1628-24-2022/2022|H5N1|Canada-QC|2022-11-14|wild_avian|B3.2,2022-11-14,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV318264|A/Snow_Goose/QC/FAV-1628-28-2022/2022|H5N1|Canada-QC|2022-11-24|wild_avian|B3.2,2022-11-24,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV318288|A/Snow_Goose/QC/FAV-1628-30-2022/2022|H5N1|Canada-QC|2022-11-23|wild_avian|B3.2,2022-11-23,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV318296|A/Snow_Goose/QC/FAV-1628-31-2022/2022|H5N1|Canada-QC|2022-11-23|wild_avian|B3.2,2022-11-23,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV318280|A/Snow_Goose/QC/FAV-1628-3-2022/2022|H5N1|Canada-QC|2022-11-22|wild_avian|B3.2,2022-11-22,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV318304|A/Snow_Goose/QC/FAV-1628-4-2022/2022|H5N1|Canada-QC|2022-11-22|wild_avian|B3.2,2022-11-22,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV318328|A/Snow_Goose/QC/FAV-1628-9-2022/2022|H5N1|Canada-QC|2022-11-22|wild_avian|B3.2,2022-11-22,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV318336|A/Snow_Goose/QC/FAV-1659-1-2022/2022|H5N1|Canada-QC|2022-11-30|wild_avian|B3.2,2022-11-30,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV301449|A/Snow_Goose/QC/FAV-1679-1-2022/2022|H5N1|Canada-QC|2022-11-30|wild_avian|B3.2,2022-11-30,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV317952|A/Snow_Goose/QC/FAV-0018-1-2023/2022|H5N1|Canada-QC|2022-11-11|wild_avian|B3.2,2022-11-11,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV302760|A/American_Crow/QC/FAV-0050-4-2022/2022|H5N1|Canada-QC|2022-12-16|wild_avian|B3.2,2022-12-16,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV301712|A/American_Black_Duck/QC/FAV-0115-3-2023/2023|H5N1|Canada-QC|2023-03-01|wild_avian|B3.2,2023-03-01,Canada,QC,Unknown,,NA,NA,,Canada_QC_Unknown
PV318400|A/Snow_Goose/SK/FAV-0216-5-2022/2022|H5N1|Canada-SK|2022-04-04|wild_avian|B3.2,2022-04-04,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV302992|A/American_Crow/SK/FAV-0268-27-2022/2022|H5N1|Canada-SK|2022-04-11|wild_avian|B3.2,2022-04-11,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV318520|A/Snow_Goose/SK/FAV-0268-39-2022/2022|H5N1|Canada-SK|2022-04-04|wild_avian|B3.2,2022-04-04,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV310624|A/Domestic_bird/SK/FAV-0288-2022/2022|H5N1|Canada-SK|2022-04-25|domestic_avian|B3.2,2022-04-25,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV310728|A/Domestic_bird/SK/FAV-0441-1-2022/2022|H5N1|Canada-SK|2022-05-16|domestic_avian|B3.2,2022-05-16,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV310736|A/Domestic_bird/SK/FAV-0441-2-2022/2022|H5N1|Canada-SK|2022-05-16|domestic_avian|B3.2,2022-05-16,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV314280|A/Layer_chicken/SK/FAV-0448-2-2022/2022|H5N1|Canada-SK|2022-05-16|domestic_avian|B3.2,2022-05-16,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV303016|A/American_Crow/SK/FAV-0575-14-2022/2022|H5N1|Canada-SK|2022-04-28|wild_avian|B3.2,2022-04-28,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV303048|A/American_Crow/SK/FAV-0575-18-2022/2022|H5N1|Canada-SK|2022-04-28|wild_avian|B3.2,2022-04-28,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV303056|A/American_Crow/SK/FAV-0575-19-2022/2022|H5N1|Canada-SK|2022-04-28|wild_avian|B3.2,2022-04-28,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV303072|A/American_Crow/SK/FAV-0575-21-2022/2022|H5N1|Canada-SK|2022-04-28|wild_avian|B3.2,2022-04-28,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV303096|A/American_Crow/SK/FAV-0575-24-2022/2022|H5N1|Canada-SK|2022-04-28|wild_avian|B3.2,2022-04-28,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV317216|A/Ross_s_goose/SK/FAV-0575-33-2022/2022|H5N1|Canada-SK|2022-04-14|wild_avian|B3.2,2022-04-14,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV304448|A/Black-Billed_Magpie/SK/FAV-0575-45-2022/2022|H5N1|Canada-SK|2022-04-28|wild_avian|B3.2,2022-04-28,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV313408|A/Great_Horned_Owl/SK/FAV-0575-6-2022/2022|H5N1|Canada-SK|2022-05-01|wild_avian|B3.2,2022-05-01,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV324544|A/chicken/SK/FAV-0578-2-2022/2022|H5N1|Canada-SK|2022-05-30|domestic_avian|B3.2,2022-05-30,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV304536|A/Black-billed_Magpie/SK/FAV-0802-21-2022/2022|H5N1|Canada-SK|2022-05-12|wild_avian|B3.2,2022-05-12,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV304560|A/Black-billed_Magpie/SK/FAV-0802-32-2022/2022|H5N1|Canada-SK|2022-04-22|wild_avian|B3.2,2022-04-22,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
PV303104|A/American_Crow/SK/FAV-0802-39-2022/2022|H5N1|Canada-SK|2022-05-08|wild_avian|B3.2,2022-05-08,Canada,SK,Unknown,,NA,NA,,Canada_SK_Unknown
